"estimate","se","ci_lower","ci_upper","true_beta","scenario"
-0.295679163139408,0.429186497095617,-1.2171671674103,0.625808841131488,0.5,5
0.556945151929366,0.370905229763051,-0.22066339495781,1.33455369881654,0.5,5
-0.1569985133722,0.374800497064529,-0.915587079945045,0.601590053200645,0.5,5
1.01431478759333,0.413838065850413,0.125258002949257,1.9033715722374,0.5,5
0.203456357658476,0.370266257480423,-0.54769572380557,0.954608439122522,0.5,5
1.31957106668859,0.418389356958548,0.431998528165535,2.20714360521164,0.5,5
0.732676712370023,0.368667434149513,-0.052816639245676,1.51817006398572,0.5,5
0.725076097770978,0.429107340390771,-0.110128212692141,1.5602804082341,0.5,5
-0.15119047088908,0.445834929602648,-1.07822244823869,0.775841506460528,0.5,5
0.883340530185593,0.379648929426575,0.104330076283166,1.66235098408802,0.5,5
0.849946467051705,0.454165235614733,-0.0894744319549369,1.78936736605835,0.5,5
0.817311473104132,0.423160361563397,0.0258100055130138,1.60881294069525,0.5,5
-0.307455915135263,0.350192461782758,-1.02625102965895,0.411339199388426,0.5,5
0.598009649838287,0.4268502190773,-0.303195939990642,1.49921523966722,0.5,5
0.567897304885902,0.393996339523721,-0.137503916687196,1.273298526459,0.5,5
0.80357656574349,0.356917143198025,0.0927697784376493,1.51438335304933,0.5,5
0.403025256177549,0.470023907319231,-0.535803563241102,1.3418540755962,0.5,5
0.696742143511824,0.360556870560101,-0.064360762969234,1.45784504999288,0.5,5
0.404713235968828,0.525032093336432,-0.696288758342379,1.50571523028003,0.5,5
0.128376180514541,0.442620549924173,-0.753153169181686,1.00990553021077,0.5,5
0.662173862214673,0.438917268866916,-0.239633889082645,1.56398161351199,0.5,5
0.379919792458963,0.337657968841314,-0.232998784992587,0.992838369910512,0.5,5
0.469386987542537,0.405393147631263,-0.381204119919805,1.31997809500488,0.5,5
0.819057948932394,0.4148086815946,0.000684915762317773,1.63743098210247,0.5,5
0.737528874179928,0.375623436669799,0.00278138585580101,1.47227636250406,0.5,5
0.442361206560788,0.413477838536748,-0.373736423302012,1.25845883642359,0.5,5
0.512579274272481,0.35141526428106,-0.20563658162935,1.23079513017431,0.5,5
0.0721369309765306,0.374538589839241,-0.738074431728494,0.882348293681555,0.5,5
0.0984197430187933,0.350357469221442,-0.620095335488277,0.816934821525863,0.5,5
