"estimate","se","ci_lower","ci_upper","true_beta","scenario"
1.66212016804614,0.3923406054306,1.02534341656401,2.47050745612314,2,17
1.77939588728527,0.31954426213231,1.16585641231117,2.3481678063106,2,17
1.5629973280749,0.241570011747743,1.1061739433307,2.04437081941773,2,17
2.69253786761421,0.32089943080037,2.15845954232003,3.27449731042155,2,17
2.10254943974328,0.316227655766498,1.51495843838119,2.72398581672001,2,17
1.98957041335606,0.445867010765043,1.18948789921138,2.83273716603324,2,17
1.8352988642797,0.303010219338883,1.32978800699111,2.42189314883878,2,17
2.01899811932678,0.933557730166949,-0.499380985263353,4.3996668972564,2,17
1.33526407110546,0.370465737779737,0.585512144025943,2.02824504077578,2,17
1.94548264469379,0.312798057172985,1.3574984650261,2.52230910909175,2,17
2.37713435135991,0.360226155958765,1.69509608122276,3.00390461254706,2,17
2.19019103579127,0.371463458846701,1.4968555511047,2.86047001354145,2,17
1.29703195812764,0.349290158219719,0.697176582462938,2.01382092282425,2,17
2.05907606048881,0.375025107569743,1.29173395594951,2.81044513052858,2,17
2.70542399942704,0.389086216372986,1.93339278315611,3.52252373226248,2,17
2.06628443917553,0.434584790153903,1.23493722761584,2.8493329839694,2,17
1.79788775928548,0.328044452581925,1.17359034727646,2.38285581883122,2,17
1.76462820333596,0.247778207435798,1.29923200678395,2.22669222057637,2,17
2.46599833100345,0.385726275865428,1.64110889626624,3.20482253680424,2,17
1.71729948015403,0.321755825543941,1.05681000892343,2.34423033295691,2,17
1.97033136876804,0.24918287759497,1.5133999829371,2.41061785746809,2,17
1.78269547487202,0.346817815005588,0.997156249998805,2.43566101234188,2,17
2.16155194840529,0.315239361226491,1.52783037485724,2.70832360122503,2,17
2.45267673960731,0.376119562546874,1.78718129423346,3.17839801254662,2,17
2.46641190992055,0.312602529485719,1.82002590243303,2.99287630439859,2,17
1.35579624494907,0.349255133492543,0.701838018245982,1.93655901266151,2,17
1.82716592516206,0.303347078465875,1.21901931200797,2.47837592921272,2,17
2.12640453768905,0.407560402104313,1.28745063805585,2.95284718128424,2,17
2.59250479818107,0.594553106244856,1.68563814905796,3.93232219964385,2,17
2.42460585385554,0.341453441686342,1.73027895243726,3.05762309508671,2,17
