"estimate","se","ci_lower","ci_upper","true_beta","scenario"
0.0407974022786631,0.267115742724684,-0.484762293852015,0.568872505001886,0,3
-0.0148033804254231,0.263284044732763,-0.539600695579088,0.512206733817879,0,3
0.00128857948527678,0.281070789582846,-0.492224589362521,0.549196006074246,0,3
-0.127481367219242,0.295015435895801,-0.675440107934946,0.482819900772005,0,3
0.11970010546085,0.291966795015527,-0.358575877685108,0.738928703929926,0,3
0.652853552519121,0.272529568389022,0.0750433780818507,1.18743764084708,0,3
-0.242511618866056,0.27583539912908,-0.80933824164063,0.244187952242811,0,3
0.0858479335240028,0.313948867661332,-0.506628748898783,0.696289893651028,0,3
0.0109127761000503,0.27114735133822,-0.559131351268294,0.523581265865774,0,3
-0.0204672182367355,0.290364438023456,-0.613219235418238,0.62702139763875,0,3
0.108608118242244,0.273523764902772,-0.43975149003434,0.664370404214363,0,3
0.654316800249975,0.274560496125281,0.0897045752923951,1.2009692493838,0,3
0.465641148087782,0.287651955520772,-0.0938007802317049,1.0504140226798,0,3
0.347158322329129,0.300564583071999,-0.296644559413773,0.92536009812351,0,3
0.141189789675417,0.265600336718317,-0.387637766693285,0.706980353465213,0,3
-0.285908422805133,0.270651138623755,-0.83714916624758,0.250392760717404,0,3
-0.0797974633521523,0.296177918176094,-0.659974725682084,0.492078441101254,0,3
0.231975369685657,0.257304074507945,-0.311782027980318,0.742528425842807,0,3
-0.357019028791564,0.263339880409205,-0.87445746385332,0.145582278307254,0,3
-0.0536342143901956,0.291476074005158,-0.630477407097101,0.462706695961546,0,3
-0.386869897835685,0.282674765842445,-0.984362683754751,0.171752823248648,0,3
-0.267163354086948,0.285340434670252,-0.868611375056259,0.32028839235518,0,3
0.275762934442077,0.277467245358839,-0.230280768105327,0.874817409075804,0,3
0.157631109060862,0.293726326996925,-0.429684019681017,0.817289371960671,0,3
-0.184545940160798,0.272180603564303,-0.660842205695573,0.376444498133706,0,3
-0.235309486990229,0.276439529833413,-0.744871687044288,0.29362221050303,0,3
-0.160297781089172,0.274292541160997,-0.674793909643271,0.381794659952018,0,3
0.0288683760595784,0.273045429186824,-0.580576554849668,0.574435149043534,0,3
0.314069654362557,0.248410472870014,-0.169491926908259,0.799067880861966,0,3
-0.269415149458996,0.293564152733829,-0.905176755291285,0.28645430193437,0,3
-0.316120425602267,0.319542108022575,-0.906930418607593,0.321754746653965,0,3
0.105540338190828,0.292050034211232,-0.425647744341788,0.741525569242994,0,3
-0.561858690145527,0.3340667734898,-1.22801453327864,0.133615621820097,0,3
0.279368456017542,0.316577845413772,-0.331015512529963,0.911547114736968,0,3
0.188413343745702,0.282017947082168,-0.425092911011057,0.738125880419503,0,3
-0.134970253848615,0.288919627286018,-0.759155913964999,0.438202999426431,0,3
-0.05753312464133,0.322178695645954,-0.7521797463471,0.517643406652879,0,3
