"estimate","se","ci_lower","ci_upper","true_beta","scenario"
0.278737253038595,0.355107534934711,-0.413300452263956,0.919161858297518,0,2
-0.618553128217421,0.412069862488915,-1.35975456600172,0.118761294034475,0,2
-0.116967834745009,0.41718893470654,-0.808871691589007,0.655262930984417,0,2
-0.156033569325349,0.425693429505956,-0.972098104799648,0.56641291946634,0,2
0.531320826657702,0.359822002373139,-0.197960830683568,1.24749280769963,0,2
-0.106454431992784,0.374441370444288,-0.904318419031618,0.61213707355208,0,2
-0.835589151965826,0.419083877106579,-1.6302939145754,-0.0116537311012897,0,2
0.215012674361723,0.385051641637527,-0.573790608769441,0.859287825376031,0,2
-0.372024635629775,0.404602203726543,-1.0854840050641,0.432873212401578,0,2
-0.735733744313239,0.400869383283614,-1.50132406965036,0.0324661323517851,0,2
-0.0297119903287567,0.397542700931539,-0.83591833353112,0.747128602998775,0,2
-0.69372350081516,0.365781061139413,-1.35027978078421,0.00562643201595387,0,2
-0.197554463747714,0.398134561511555,-0.972710114849663,0.551646542476163,0,2
0.0256684782305906,0.406621017895666,-0.716627700660397,0.858120631710394,0,2
-0.543644847896362,0.410107190559505,-1.28930057078696,0.208086665539826,0,2
-0.36250858808714,0.456458230703976,-1.18819912538713,0.685358049276794,0,2
0.291404161113254,0.445064804678956,-0.605395718274063,1.09564127970828,0,2
-0.378156608075502,0.376927103497703,-1.07688945302793,0.330100849037647,0,2
-0.0479827172667925,0.418868592947711,-0.843427236079166,0.733343679826863,0,2
-0.0777340110583593,0.379117829278228,-0.849952743424645,0.683583526378397,0,2
-0.131258325455225,0.430818307883136,-1.0042361887319,0.747664653230098,0,2
-0.383316700071265,0.404240445201521,-1.14376064909349,0.395409777060977,0,2
-0.446399748025939,0.40323153287343,-1.28627180215535,0.275382171328067,0,2
0.318618791519339,0.385077669960018,-0.384289925291051,1.06822417571643,0,2
0.114842243902948,0.36917906557865,-0.574984868463094,0.825368900461956,0,2
-0.252595998969152,0.389636109656122,-1.00160985365017,0.385268292755664,0,2
-0.0583147050661618,0.387309033364971,-0.816726752662626,0.708118051130747,0,2
-0.0148238988438307,0.375523749186907,-0.786871108008535,0.68325651964877,0,2
-0.0996562972690489,0.378889513606726,-0.855156635183614,0.661104734234922,0,2
0.146990340086759,0.380729903113866,-0.566296443511997,0.906591515708914,0,2
-0.342074582395128,0.410916760496919,-1.19042979708882,0.430677886330523,0,2
-0.615595746500469,0.351245290135948,-1.29587465560141,0.0180822595801598,0,2
0.406028652991651,0.339744912017217,-0.243797186483714,1.05304975345965,0,2
-0.143007820716117,0.289095158615729,-0.690380463196039,0.367473203852429,0,2
-0.0510773934839549,0.406323641769023,-0.854940473188304,0.701284453476685,0,2
-0.0691857103940793,0.311298422595499,-0.655950692443,0.505471481397772,0,2
-0.134213353831236,0.388313279304707,-0.836301668075947,0.584084711938314,0,2
-0.068908637472244,0.41266671035224,-0.835916733463846,0.773648357749395,0,2
-0.503310096750474,0.402269506587083,-1.34757422635958,0.29913713859646,0,2
-0.485729252142871,0.391680068512561,-1.31159199665569,0.287701332667376,0,2
0.20309832530649,0.367846970490732,-0.464520366197823,0.888668135862793,0,2
0.420586224385747,0.417646831913545,-0.268075203562258,1.18766874151254,0,2
-0.0833745863510241,0.405149332099181,-0.853972153467103,0.683402484283846,0,2
0.516271105350327,0.494800294671167,-0.400285049353591,1.51086672585889,0,2
