"estimate","se","ci_lower","ci_upper","true_beta","scenario"
0.729196893290566,0.285292772178187,0.109208763425375,1.34918502315576,0.5,15
0.258161460375386,0.304811930307964,-0.314152624353603,0.830475545104375,0.5,15
0.315727799177076,0.275201472750384,-0.236418965875778,0.86787456422993,0.5,15
0.592834841749952,0.301772932118429,-0.0375134475639961,1.2231831310639,0.5,15
0.549246733963192,0.265490959004154,0.00791738687256793,1.09057608105382,0.5,15
-0.0821138324703833,0.538505455896049,-1.53465369029308,1.37042602535231,0.5,15
0.876062369208372,0.192056418953453,0.437736318964456,1.31438841945229,0.5,15
0.525282608682777,0.253778366998079,0.0205517267136527,1.0300134906519,0.5,15
0.428407256164205,0.280131399593623,-0.153166057595454,1.00998056992386,0.5,15
0.61262479686588,0.256623893621238,0.104741158896283,1.12050843483548,0.5,15
0.789020621627311,0.268037627218196,0.25259925651555,1.32544198673907,0.5,15
0.601104021720076,0.246812150688656,0.121355265758101,1.08085277768205,0.5,15
0.277072590270215,0.200842618983976,-0.111192684009559,0.66533786454999,0.5,15
0.38389612670762,0.22219112984228,-0.071755056958554,0.839547310373794,0.5,15
0.51841872476578,0.265888300192635,0.00024357907272976,1.03659387045883,0.5,15
0.549877292596391,0.299839236939727,-0.107912295634477,1.20766688082726,0.5,15
0.197740431892938,0.303946243966196,-0.424112019041864,0.81959288282774,0.5,15
0.705504638243149,0.206854511674591,0.253943154579637,1.15706612190666,0.5,15
0.118473280928766,0.222752184384883,-0.326394053607962,0.563340615465495,0.5,15
0.491012990714324,0.225495045319343,0.0154646214029061,0.966561360025741,0.5,15
0.647348630667091,0.207043858321026,0.259836073474391,1.03486118785979,0.5,15
0.785976024200572,0.239084637117454,0.301860376184929,1.27009167221621,0.5,15
0.518692571294389,0.232354444940214,0.0535864343424364,0.983798708246342,0.5,15
0.42168431030433,0.182446826476957,0.00915155547018287,0.834217065138477,0.5,15
0.618096404461686,0.240041283108499,0.104935421364159,1.13125738755921,0.5,15
0.571227296270015,0.285810581068242,0.00834897206649676,1.13410562047353,0.5,15
0.476018181359302,0.248989300023234,-0.0467587709288346,0.998795133647438,0.5,15
0.234869627372934,0.240430626573334,-0.228984011226707,0.698723265972574,0.5,15
0.904553788677314,0.290028951962849,0.244497529127674,1.56461004822695,0.5,15
0.67884851811078,0.27638418699785,0.101257061432292,1.25643997478927,0.5,15
0.487172401330064,0.256428235180804,-0.0254398207621837,0.999784623422312,0.5,15
0.734284272266199,0.29164093703902,0.150383094387131,1.31818545014527,0.5,15
0.697254837916604,0.244788441762506,0.224817703281965,1.16969197255124,0.5,15
0.50940669976124,0.217570121710958,0.0849933104603334,0.933820089062147,0.5,15
0.604227982813458,0.263584982122744,0.071081348170847,1.13737461745607,0.5,15
0.792706723936017,0.304785390578333,0.110188844619151,1.47522460325288,0.5,15
0.401194863956965,0.242791416466796,-0.0898701297377448,0.892259857651674,0.5,15
0.203402363608196,0.269846316411222,-0.37409469527935,0.780899422495742,0.5,15
0.211617848276191,0.234595993404554,-0.29035071976901,0.713586416321393,0.5,15
0.192532168763285,0.236861598618343,-0.271930152827802,0.656994490354371,0.5,15
0.35294831550597,0.278671969622851,-0.227401823393893,0.933298454405833,0.5,15
0.364006666742176,0.283784845392899,-0.211692827460094,0.939706160944446,0.5,15
0.284494004222152,0.259142405517249,-0.243752555845042,0.812740564289346,0.5,15
0.687478039161577,0.308832194753171,0.0755456212562239,1.29941045706693,0.5,15
