"estimate","se","ci_lower","ci_upper","true_beta","scenario"
0.349319713538871,0.229104784043909,-0.105331274068461,0.803970701146202,0,12
0.507255602142884,0.342605379337142,-0.172633622891206,1.18714482717697,0,12
0.0806386040965277,0.234692645862844,-0.385101313430771,0.546378521623826,0,12
-0.104484220227795,0.323812007279754,-0.747078610053531,0.53811016959794,0,12
0.282884538977508,0.518920166328058,-0.746895642588651,1.31266472054367,0,12
-0.0874625099976284,0.216156638466245,-0.516418324109847,0.341493304114591,0,12
-0.469858126110707,0.299696195324699,-1.06459547197259,0.124879219751175,0,12
-0.150811343492564,0.214959959592878,-0.577392387327088,0.27576970034196,0,12
-0.0258749932070725,0.278274415288915,-0.578101513770302,0.526351527356157,0,12
0.145599904042984,0.218807982702809,-0.288617416417396,0.579817224503363,0,12
0.107793621295086,0.280536018680769,-0.448920977594284,0.664508220184456,0,12
0.201635922014037,0.380893651269985,-0.554235132560151,0.957506976588226,0,12
0.246298291095601,0.219700782872926,-0.189690762245755,0.682287344436957,0,12
0.227270285865231,0.352129599467503,-0.471519444047136,0.926060015777598,0,12
-0.0609616576591823,0.286289713980031,-0.629094277613095,0.50717096229473,0,12
0.0521943896878737,0.211519346029121,-0.367558868505834,0.471947647881581,0,12
-0.0631362662263775,0.204204075017058,-0.468372607175737,0.342100074722982,0,12
0.076843134221284,0.311160526653824,-0.540644804050949,0.694331072493517,0,12
-0.138009743827791,0.294790657266301,-0.723012209065929,0.446992721410347,0,12
0.18325449087971,0.231895912801358,-0.276935400908121,0.64344438266754,0,12
-0.126066905477603,0.27753216650122,-0.676820457478503,0.424686646523296,0,12
0.581753962363021,0.239371832749829,0.106728350744938,1.0567795739811,0,12
0.139041094089863,0.250982454185976,-0.359025417894872,0.637107606074597,0,12
-0.0762403043302243,0.286275523866141,-0.644344764464946,0.491864155804498,0,12
0.674000471581143,0.235248028891625,0.207158414508442,1.14084252865384,0,12
-0.201958420385321,0.247950503934193,-0.694008125771704,0.290091285001062,0,12
-0.0390921153711196,0.256672290817634,-0.548449922972851,0.470265692230611,0,12
0.262130109303578,0.232870204746251,-0.199993233140083,0.724253451747239,0,12
0.225713621562102,0.280772033337034,-0.331469340731412,0.782896583855616,0,12
-0.0717796710861908,0.202935907591187,-0.474499375052041,0.33094003287966,0,12
0.029803571615883,0.19093040841397,-0.349091609957652,0.408698753189418,0,12
0.0846295909320156,0.225021321464828,-0.361917898085427,0.531177079949458,0,12
0.128015803372736,0.300551459011304,-0.468418785440236,0.724450392185708,0,12
0.127279609588488,0.234153516157528,-0.337390422584853,0.591949641761828,0,12
-0.420198480984034,0.213366270901949,-0.843616901478793,0.00321993951072452,0,12
-0.0651334147414516,0.321170960010323,-0.702486732215183,0.57221990273228,0,12
0.156802724843254,0.266172743658187,-0.371408422223647,0.685013871910155,0,12
0.173799375406811,0.225577045226978,-0.273850929330315,0.621449680143937,0,12
0.391332073319386,0.272562315235327,-0.149558970590603,0.932223117229374,0,12
