"estimate","se","ci_lower","ci_upper","true_beta","scenario"
0.349319713538871,0.229104784043909,-0.15315707877474,0.752333812165218,0,12
0.507255602142884,0.342605379337142,-0.0779567801870512,1.34655050102123,0,12
0.0806386040965277,0.234692645862844,-0.443225756257788,0.587275402079411,0,12
-0.104484220227795,0.323812007279754,-0.843689862329335,0.431020000628125,0,12
0.282884538977508,0.518920166328058,-0.528114484482561,1.92610951918692,0,12
-0.0874625099976284,0.216156638466245,-0.492961255029688,0.395787284573602,0,12
-0.469858126110707,0.299696195324699,-1.07638782818221,0.161549001766431,0,12
-0.150811343492564,0.214959959592878,-0.597089604924037,0.260167462666044,0,12
-0.0258749932070725,0.278274415288915,-0.657724850885681,0.504171910302853,0,12
0.145599904042984,0.218807982702809,-0.27534144345348,0.614042707725672,0,12
0.107793621295086,0.280536018680769,-0.506514778470504,0.608395130732334,0,12
0.201635922014037,0.380893651269985,-0.423018105758655,1.16650311453432,0,12
0.246298291095601,0.219700782872926,-0.172389099643734,0.691645975101253,0,12
0.227270285865231,0.352129599467503,-0.428276276570238,1.02578442620776,0,12
-0.0609616576591823,0.286289713980031,-0.741332682891131,0.455011503018345,0,12
0.0521943896878737,0.211519346029121,-0.386462946877991,0.445071007442785,0,12
-0.0631362662263775,0.204204075017058,-0.50897596601824,0.300960585968101,0,12
0.076843134221284,0.311160526653824,-0.425075161866887,0.826964625054104,0,12
-0.138009743827791,0.294790657266301,-0.93373084226772,0.341702482131098,0,12
0.18325449087971,0.231895912801358,-0.297076363108709,0.623686359016668,0,12
-0.126066905477603,0.27753216650122,-0.75637325069154,0.338861113195531,0,12
0.581753962363021,0.239371832749829,0.133544721831903,1.05507809045798,0,12
0.139041094089863,0.250982454185976,-0.321350181080033,0.642603450699828,0,12
-0.0762403043302243,0.286275523866141,-0.700181834243382,0.482597885409722,0,12
0.674000471581143,0.235248028891625,0.211384262958531,1.16579873980238,0,12
-0.201958420385321,0.247950503934193,-0.756190714079541,0.230083995796848,0,12
-0.0390921153711196,0.256672290817634,-0.608757619590475,0.441615325007387,0,12
0.262130109303578,0.232870204746251,-0.160759209103157,0.750709813671422,0,12
0.225713621562102,0.280772033337034,-0.219169641431711,0.828270813945477,0,12
-0.0717796710861908,0.202935907591187,-0.445619632760401,0.372528326869845,0,12
0.029803571615883,0.19093040841397,-0.35300552592148,0.388618199033945,0,12
0.0846295909320156,0.225021321464828,-0.366652609838656,0.492075493079784,0,12
0.128015803372736,0.300551459011304,-0.428780571005659,0.803420006976631,0,12
0.127279609588488,0.234153516157528,-0.342820394214899,0.621312233651721,0,12
-0.420198480984034,0.213366270901949,-0.861759247912265,-0.0622683750369092,0,12
-0.0651334147414516,0.321170960010323,-0.709519213223179,0.612220558807779,0,12
0.156802724843254,0.266172743658187,-0.332106484887228,0.8069744315544,0,12
0.173799375406811,0.225577045226978,-0.212045501079591,0.659834858048849,0,12
0.391332073319386,0.272562315235327,-0.156794619167682,1.039069702559,0,12
0.464489183689298,0.274022201652949,0.00777624761489176,1.19205219317696,0,12
-0.0722280883441245,0.263592707028094,-0.606125602115507,0.482557524137419,0,12
-0.00859660807862844,0.282533254943596,-0.573454995276262,0.530519323944328,0,12
-0.173002669728622,0.228697933338554,-0.666153172692274,0.193094822615514,0,12
0.837471747722488,0.540500441882804,0.0491409569452637,2.84524954712878,0,12
-0.282922564801811,0.201253004752476,-0.69572749267517,0.127905163370339,0,12
0.0449307755352435,0.273246362209286,-0.481452874208737,0.61158251068613,0,12
0.107402688120122,0.258360325226635,-0.375906682301312,0.6087084713444,0,12
-0.428700253240212,0.300653764136908,-1.11398169280704,0.0886935501089882,0,12
-0.271209457809542,0.298314647452246,-1.08897849100513,0.223187191074842,0,12
-0.154138151101284,0.210785427391278,-0.602676208696872,0.187757432792596,0,12
0.0932050196452987,0.368663464888061,-0.43471451275288,1.10639828370443,0,12
0.0876589538935012,0.217911466211894,-0.267765538312896,0.645062913344587,0,12
-0.320826929547501,0.250394195079517,-0.83093032711673,0.14669223570377,0,12
-0.0776693320052024,0.220846575739991,-0.479022174689411,0.314696146991487,0,12
0.035698904717791,0.234633324264408,-0.45227827375198,0.487880001465867,0,12
-0.238341429814552,0.210191311356064,-0.67379521584073,0.169618566560405,0,12
0.687836554648861,0.327059740816897,0.107158268959254,1.4875646370858,0,12
-0.580875383104183,0.274518137482375,-1.20910605935434,-0.0785763015769944,0,12
0.275635244379331,0.221533738074801,-0.116562149662424,0.725789551622581,0,12
0.191563505467955,0.219321055408166,-0.247759502917692,0.647610323456656,0,12
-0.219464707515624,0.27565027586851,-0.737635155346413,0.336174803774719,0,12
-0.313451986895009,0.233657477067455,-0.75941435897408,0.182706168961984,0,12
0.0628051040679431,0.340494384997428,-0.590445147526627,0.806393862296867,0,12
0.0852502908125568,0.22652522309111,-0.393472377069866,0.529514140294431,0,12
-0.413324806532125,0.329194983935802,-1.02045434532749,0.314719898681887,0,12
0.195736985940126,0.2280253351837,-0.274226963376096,0.647188045197839,0,12
-0.244282051173303,0.251586568580402,-0.804210351197599,0.251098825585816,0,12
-0.460253124913246,0.239525543061491,-0.976091413882746,0.0312689829884251,0,12
-0.0425314500058899,0.221270238604491,-0.510074484469807,0.34790567822453,0,12
-0.131672661796598,0.29200954212614,-0.715037485121545,0.448396430289594,0,12
0.188205020935782,0.377724675850233,-0.424843860537573,0.969523800164302,0,12
-0.210513529485906,0.284046909577656,-0.742686587232171,0.429933171955792,0,12
-0.0658768098986166,0.218497790174577,-0.537642409399646,0.367143285128593,0,12
0.0730877780547618,0.23865754584217,-0.319928257314321,0.574270926396891,0,12
0.353220940003185,0.234161410769519,-0.15103816904042,0.817069076005541,0,12
0.110778268142353,0.241416521727929,-0.454257327760778,0.549353417172102,0,12
0.0901900441930303,0.329174877446385,-0.43362164270232,0.940291902767506,0,12
-0.11034502479211,0.293083667373653,-0.618534771756739,0.520085608907212,0,12
0.262825800027162,0.214885307445547,-0.134744440582864,0.701949999841933,0,12
-0.131460401782564,0.263498373706078,-0.663883935646373,0.428028867993125,0,12
-0.0460195046319304,0.215813798937313,-0.461108333358446,0.368413866748423,0,12
-0.108371508201787,0.287211990229902,-0.704844982667276,0.521013258155312,0,12
-0.471916358678132,0.283396422576621,-1.00554725385775,0.0600140250972723,0,12
-0.577555883316786,0.252357361677814,-1.12219688477617,-0.110460711403719,0,12
0.102357649443276,0.252942178877353,-0.333836296798778,0.690908138623856,0,12
0.264443578945628,0.196576655041413,-0.114252242027283,0.718726283219074,0,12
-0.185711991769827,0.342517141940758,-0.996569096968689,0.411146542460984,0,12
-0.175287422366627,0.314467445435262,-0.840616029148697,0.512582346116774,0,12
0.0197565999806549,0.631229664696183,-0.929376429708266,2.16876620832352,0,12
0.387516619102894,0.470189997329162,-0.288955656326386,2.04192670371591,0,12
-0.458281117650181,0.352735487891811,-1.52789423366599,0.0675801980097626,0,12
0.00215479505501701,0.211423434875636,-0.436691414191812,0.417130230897997,0,12
0.135179816337367,0.273367224952561,-0.40893826480752,0.720647237616549,0,12
-0.648566852656795,0.356596347390232,-1.6403394716584,-0.0206917066901473,0,12
-0.903784791798593,0.527708836203402,-3.22284630768196,-0.164686823412831,0,12
-0.556509816037538,0.313806486898147,-1.35656174403021,-0.0155227114784634,0,12
0.216788707055822,0.292446506223576,-0.301742412061983,0.909521886773891,0,12
-0.189487688558243,0.247912623242494,-0.67753480878032,0.315129829035472,0,12
0.586690240183867,0.308328125195033,0.117226205294689,1.66478802752318,0,12
-0.33556395873988,0.232021075271101,-0.83983591900501,0.121493519525887,0,12
-0.0472428904356216,0.30398325089782,-0.66076842286172,0.540467886874648,0,12
-0.288691508079041,0.297465392701011,-0.884344246080917,0.297721584380116,0,12
0.37459404886733,0.353689467157465,-0.282464631133198,1.16241410530535,0,12
0.0135820962258449,0.248105334287349,-0.449594927106686,0.521862099213639,0,12
-0.32673695794395,0.288611147402379,-0.88128290293154,0.235525641767592,0,12
-0.317444435316876,0.377793439528738,-1.07180619552248,0.398527968322469,0,12
-0.1766399366399,0.229622986432621,-0.664699949320097,0.262788895217248,0,12
-0.131562309523904,0.219166381883895,-0.565869028497331,0.295003096108043,0,12
-0.218834639053265,0.359489634818113,-1.0053849647996,0.424065487958704,0,12
-0.114335589448863,0.138302391864781,-0.408244258152128,0.141487335574554,0,12
-0.181721931070629,0.202287072052821,-0.551833548262353,0.22020108562595,0,12
0.236572653917234,0.237053054157652,-0.176691854521735,0.736375240791708,0,12
0.187286520142339,0.344987835645503,-0.453716542653407,0.874245120043389,0,12
1.01356623906624,0.386680367526668,0.459400151926925,2.45595844944993,0,12
0.183917425288938,0.199748129615638,-0.217707280024859,0.595484281065838,0,12
0.0778258329684221,0.230947687775698,-0.408128140210417,0.557887418493591,0,12
-0.0541927243900244,0.22710976470462,-0.54244734288097,0.423556855803439,0,12
0.434076209568554,0.20965520277105,0.0743768463025006,0.826503213361714,0,12
0.0324469912607583,0.244268604211259,-0.454528803185564,0.519730030248373,0,12
0.153126324567047,0.269237135651722,-0.36503380901943,0.756556609748271,0,12
0.088809567395921,0.268117747481169,-0.438015965408104,0.636649427044274,0,12
-0.0426306098651362,0.337806411061986,-0.692506651081837,0.599133951370719,0,12
-0.0728677908754815,0.246453071978302,-0.593822655380492,0.42375048865334,0,12
-0.257247284786967,0.236904381277818,-0.668491226039361,0.278817578646785,0,12
-0.00347148900442669,0.20517975812086,-0.366512500958455,0.412532738734094,0,12
